,C1 A,C1 B,C2,C3,C4,C5,C7,H1,H2,H3,H4,H5,H6
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,0.148514769964625,0.246389386527406,0.0783343525393932,0.166106568713326,0.178436141271812,0.187984248158513,0.170637343076268,0.082752958951439,0.151809289079071,0.12823594305593,0.0924689178968897,0.143127842584357,0.054096391947673
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,0.196745282814044,0.253067364629662,0.205939045798646,0.232315571664364,0.268014704083681,0.306035001740461,0.0270113823086652,0.170233815878041,0.228414422847243,0.208478965391853,0.254440795760522,0.243733621103562,0.197520503793155
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.204291648309227,0.342796987300416,0.272467332304246,0.364575789710121,0.369949602674828,0.37819551312868,0.192039793080949,0.215940982165826,0.320289176089553,0.361328194071903,0.323129030989211,0.355783861390616,0.265199714518117
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,-0.300539180720753,-0.314221977887067,-0.285693369470846,-0.286699953313329,-0.283196790677208,-0.283921992051966,-0.308428337262443,-0.283937002882253,-0.301971494049605,-0.27949021332993,-0.27962319671811,-0.289111954401949,-0.275284909421085
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.217826756391964,0.148773844747007,0.225210308144692,0.190958800179411,0.2015942358013,0.171855833374025,0.235113372299877,0.246803342556699,0.229175093935299,0.243322819411058,0.226578036660913,0.228778691371024,0.254250904687143
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.0524918074109373,0.0176878360607936,0.0762837724387275,0.0679666548196503,0.0555436586760258,0.155679985180728,0.0824968715874362,0.0394354608252462,0.046600754070731,0.0726967623061405,0.0754150025971257,0.0531462162453578,0.0591930275360081
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.248557492413461,0.296168949481942,0.216202290943655,0.238760059147944,0.156185330139164,0.215696899061676,0.283974874704284,0.23584978500431,0.244399702297143,0.247534413420516,0.228420734535987,0.257724997230406,0.211489797950159
REACTOME_NUCLEOTIDE_BIOSYNTHESIS,-0.126063031515758,-0.0775387693846924,0.00400200100050024,0.0775387693846924,-0.0740370185092547,-0.0160080040020011,-0.145572786393197,-0.108554277138569,-0.134067033516758,-0.064032016008004,-0.0625312656328164,-0.0550275137568784,-0.0435217608804401
REACTOME_NUCLEOTIDE_CATABOLISM,0.296420276696743,0.280475332133056,0.234257041814623,0.255460402716039,0.270941793289409,0.27567438746446,0.310268392506439,0.284807541985513,0.248233264830309,0.237522950094112,0.235056021882095,0.256517159336139,0.237317162266836
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.19684139945299,0.282308557797742,0.2394389439428,0.320815213807898,0.306251005051064,0.29614480284968,0.162688105533145,0.184766078556986,0.267839996513312,0.285437871400015,0.275941169043841,0.284654947477061,0.2477881445451
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,-0.308932745744177,-0.265628730900793,-0.364537942670494,-0.364235654977518,-0.35823696918058,-0.322833802176455,-0.254569925628234,-0.284820086153715,-0.29327498214464,-0.353460263586046,-0.383234189639547,-0.311185778172445,-0.332652946637901
REACTOME_NUCLEOTIDE_SALVAGE,0.187749925902559,0.136222013732018,0.0133829015201039,0.0945908352552703,0.160771864943709,0.149856629488099,0.189641742945465,0.12732849159488,0.0640529104754875,0.0243968166239764,0.0300811949426999,0.0726941394458727,0.0251336256956025
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.10612051194604,0.0448786726200753,0.0799895140481917,0.0715342570329053,0.0400814165600413,0.133196754013553,0.160279607816375,0.157112328499192,0.134091443270591,0.0983479929641226,0.117824747373273,0.136278868669102,0.11052394668723
REACTOME_O_LINKED_GLYCOSYLATION,0.129636814263785,0.054928840363363,0.113311476712697,0.103516374583186,0.0779191386586578,0.138082945834955,0.151686537832883,0.159303028476008,0.138081335667446,0.118111211296758,0.141129968868768,0.132755167405217,0.140697177254029
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.334697045218614,0.215572763756871,0.340921802165535,0.315544702823143,0.342566022392541,0.294615498057342,0.275935469866012,0.334500000643228,0.303943763367214,0.29539289746514,0.339464527136366,0.277005951669086,0.35440901345385
REACTOME_OAS_ANTIVIRAL_RESPONSE,0.358647016747758,0.261910890524853,-0.168008335616803,-0.102851487756205,0.322706102495774,0.426857412240443,0.0243661876490822,-0.157184080735552,-0.14614526040833,-0.156078840479128,-0.153637055760451,-0.00236160522511448,-0.159654891488868
REACTOME_OLFACTORY_SIGNALING_PATHWAY,-0.132381410630572,-0.178024981053632,-0.121804357399299,-0.147873074058829,-0.158406155571257,-0.158301262277047,-0.152674400056303,-0.14263752719699,-0.121983882089464,-0.135798175266883,-0.135497964786756,-0.133253649264569,-0.117737239448228
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.04912224234006,0.0866394033273983,0.0405612123413754,0.0745068804085426,0.0580398459938817,0.0941130575949654,0.0376666007153949,0.0122179931230779,0.00636477392722934,0.00894525664931926,0.0370832810638582,0.058447361565093,0.0450877366445907
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.265168059153037,0.259705091784456,0.259948969988058,0.292250399657096,0.263970895084961,0.307852911695629,0.31346980787894,0.256265877812943,0.297987081791561,0.26133510829581,0.262378128805463,0.273926667800362,0.255846218274183
REACTOME_OPIOID_SIGNALLING,0.0237974893592105,-0.0125938723555354,0.0243986425687297,0.0821493178361639,0.00547358754017873,0.120104488877317,0.116131763133375,-0.0297762366017357,0.0947270552211064,-0.00941092236163517,-0.00932898531938665,-0.017419789019273,-0.00868167806428258
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,-0.131032032655913,-0.0171455081183056,-0.0817828528090298,0.0155276414523487,0.0084082356173245,-0.0138546649662774,-0.147559026200746,-0.140033026481303,-0.0523451755635963,-0.0420180785347366,-0.0238804240321464,-0.0154622311855984,-0.0733527552846229
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.00293059801961369,0.140665779337899,0.0312834721799383,0.172563358400698,0.149031201764617,0.168347329859529,0.05160839525768,0.0432775877774298,0.123144315715365,0.129083869239152,0.113782306632101,0.141408067178236,0.0752283973708219
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.0168227073111518,0.0686286596193112,-0.0267849268094085,-0.000405304650683866,-0.00837292143701544,0.0080875535847736,0.0263208116686539,0.0357749440724258,0.092446639110772,0.0637347583392579,-0.0191162628169191,0.035040977970223,0.0131900476635114
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.435596233571955,0.453241953590623,0.373378696199982,0.410194371891267,0.430195767521922,0.425200303051981,0.411354704780119,0.400944308247099,0.443589093388371,0.421421504927863,0.455989936249064,0.425027067944385,0.37180601873537
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.24232657673142,0.219964487323898,0.257210360722133,0.261954003617943,0.197979051702114,0.241767119057458,0.237389116719343,0.25392113137627,0.253514032666763,0.268723296675076,0.279081834146071,0.268571762802689,0.249171984202169
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.1974469449124,0.22980396384275,0.223940279005626,0.23875374920999,0.224573223337007,0.198762573212013,0.166261581076586,0.197978029998451,0.186506754646878,0.180980259181508,0.1927327299039,0.225341605618619,0.201176957440414
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.18325688013674,0.0973728279784707,0.166922755030884,0.241789223010679,0.226249143076717,0.29400275725003,0.282194347600553,0.100174170037276,0.219222084658123,0.138765728331256,0.12579295847125,0.120727768059741,0.122437976193088
REACTOME_P2Y_RECEPTORS,-0.308932745744177,-0.265628730900793,-0.364537942670494,-0.364235654977518,-0.35823696918058,-0.322833802176455,-0.254569925628234,-0.284820086153715,-0.29327498214464,-0.353460263586046,-0.383234189639547,-0.311185778172445,-0.332652946637901
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,-0.0312526916211582,0.08057318381188,-0.0432477992989096,0.0382003658707308,0.0177578892277596,0.0628150316015204,0.00189231210208252,-0.0859537229179711,-0.0124819282469925,-0.0189916277835555,0.000488938050630488,0.0393859720149507,-0.0477531066498886
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.11764878398036,0.114750864314077,0.150745379375618,0.122251686581901,0.0986459301666463,0.124620600103657,0.0931359055901764,0.124057950358847,0.10582291450164,0.140011160184817,0.131911527603014,0.147331348601236,0.0856891421656476
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.483741870935468,0.44272136068034,0.481740870435218,0.461730865432716,0.383191595797899,0.412706353176588,0.476738369184592,0.471235617808904,0.456228114057029,0.439719859929965,0.442221110555278,0.459729864932466,0.346173086543272
REACTOME_PARACETAMOL_ADME,0.357183563475097,0.326839640895427,0.265319425750437,0.313506113353722,0.338613639383935,0.355881739828524,0.363097516037058,0.375006352417499,0.388736948419357,0.350479415022679,0.374190090771006,0.369871201915958,0.297049791294946
REACTOME_PARASITE_INFECTION,-0.0656928215028474,-0.0075834422793814,-0.0502626195687455,-0.0421904974761332,0.161140999976023,-0.0434518529578782,-0.127819400934106,-0.182078215963585,-0.162233509096174,-0.15753943770674,-0.125559815202816,-0.151614624192176,-0.163627772927128
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,-0.138309869958584,0.0653111542281483,-0.219207645756682,-0.164293220303408,-0.138427395879863,-0.0662853767441764,-0.0882092807312519,-0.222150823077231,-0.175531221424608,-0.165962292669757,-0.242583070411205,-0.186693973270225,-0.20791187985559
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,-0.24016423267887,-0.152546770170579,-0.211190863143036,-0.0812017890078981,-0.103612715915679,-0.104342709363457,-0.277243401721263,-0.232581424625074,-0.200227096219906,-0.183341792971383,-0.159111558010823,-0.177791390458406,-0.22260019935709
REACTOME_PCP_CE_PATHWAY,0.197621548866231,0.261699856871725,0.201266861133441,0.259432613176674,0.256827688450015,0.253278634157782,0.196262886767302,0.173232391916631,0.234544259660678,0.241015502709176,0.250980935816849,0.250514625308419,0.212668772300331
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,0.125029251852606,0.220790231026141,0.154242108902689,0.201072675651737,0.247269316251621,0.234363533470241,0.0921620382657142,0.101993244878984,0.156254503200811,0.187866396759696,0.168520496554391,0.162464738840207,0.130780708286933
REACTOME_PECAM1_INTERACTIONS,0.284295726752224,0.225744743561532,0.248561496376025,0.35944575165489,0.336627256310276,0.38024736195101,0.406837404273363,0.205602888098521,0.369366479148994,0.192057503689702,0.193659308680495,0.205350750904265,0.179018178383671
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,0.363026050910079,0.418802884672096,0.189767156380152,0.290751495215744,0.33003248395884,0.305151349314025,0.406459199375474,0.268701843097115,0.303003384085643,0.233553678253382,0.117702413714967,0.221140369240778,0.120334262518524
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.141302024578131,0.197078662373077,0.056633318005559,0.0916853387969801,0.130500546468289,0.0999026490752002,0.0896421088457016,0.0652456600717952,0.0746177934467486,0.0399549899771447,0.0662252836010448,0.0593425446913074,0.0282324956446438
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,-0.0718478558945492,-0.0252582772201731,-0.105819072376477,-0.0658741407559151,-0.0843739418896104,0.00854001203499522,-0.0473391778593624,-0.0866089934916879,-0.0387802793818879,-0.0714755125646579,-0.0658858707563485,-0.0966331793709619,-0.0847356281297275
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.241756131311308,0.290085205123164,0.32130686274269,0.27357376188829,0.260054341623438,0.277576950129067,0.248332160302049,0.262551551182189,0.242315850306207,0.249271602356005,0.285768485151348,0.294498264848915,0.221345580469557
REACTOME_PHASE_0_RAPID_DEPOLARISATION,0.348139971317,0.230468516597868,0.378210330998112,0.321583011796206,0.34127639873733,0.305283074796285,0.330756362816089,0.403012847934495,0.337146655012706,0.387575856468204,0.359472511787782,0.337563000201869,0.373389758220718
REACTOME_PHASE_2_PLATEAU_PHASE,0.193289308531636,0.196241615548869,0.229261723832783,0.182329875480637,0.181753079019606,0.150123404910663,0.177000831327608,0.209164583711489,0.176617947382151,0.178965110039616,0.186263594234775,0.185166334489893,0.201809070600853
REACTOME_PHASE_3_RAPID_REPOLARISATION,-0.0325162581290645,0.0585292646323162,-0.0105052526263131,-0.0665332666333166,-0.0830415207603802,-0.106553276638319,-0.0810405202601301,-0.0285142571285643,-0.100550275137569,-0.0950475237618809,-0.0720360180090046,-0.0600300150075038,-0.0655327663831916
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.0528094563144987,-0.0681884400750529,0.0872448094381051,0.060201789734201,0.0121900961805438,0.000572022823458457,0.0446798885904055,0.0794796058405482,0.0484600349098044,0.0663437041386617,0.06666576759703,0.0165807976280754,0.118589608595249
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.0569913793903375,0.126133582093327,-0.052817176453598,-0.0231396068861643,0.0226808406120787,0.0437418755047641,0.119122855344351,0.00117006092528099,0.0104265785226554,-0.0475443012739196,-0.0735859897224433,-0.0200221595441972,-0.0481431696009497
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.0885019253757806,0.0552820052776547,0.0398585723436987,0.0473031756775137,0.0462774819525444,0.0663936090380098,0.0841115980005046,0.104118338506152,0.104439982453742,0.0892018749992312,0.103253751160569,0.0938583889948271,0.0600692791436775
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,-0.0390195097548775,0.0980490245122561,0.0500250125062531,0.0180090045022512,0.0440220110055028,0.0575287643821911,0.0825412706353176,0.0430215107553777,0.0315157578789395,-0.00600300150075038,0.00300150075037519,0.0570285142571286,-0.0205102551275638
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PHOSPHOLIPID_METABOLISM,0.18508645505735,0.151211121995392,0.166284102638548,0.175848559884682,0.147646012349152,0.208300612666429,0.194815793143217,0.134466427102277,0.159432702552795,0.16069610684193,0.115452857689523,0.156338989881374,0.133614663999839
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,-0.00846820877244749,-0.119268418710494,0.0846594527850057,0.0223027236256387,-0.0200829730117939,-0.0905387750974558,0.0210148171871305,0.033254330533083,-0.0324111289737978,-0.0393903059531543,0.0540570066217814,0.101301888718925,0.0157581276168136
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.135558867072962,0.175559341208996,0.166420440480598,0.10048053764665,0.14941538488855,0.160584760312476,0.263413761476371,0.235901268247698,0.275554356365612,0.202103681943966,0.202000222706482,0.230965362023118,0.139412320601368
REACTOME_PHOSPHORYLATION_OF_EMI1,-0.29133554157413,-0.295795900912516,-0.287153129037822,-0.273245895624049,-0.267717365737462,-0.283607576669381,-0.318686683152941,-0.297721954153367,-0.305017924256524,-0.285412164706947,-0.266612364562881,-0.284912352060717,-0.263273108643171
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,-0.299268740087594,-0.32516102717706,-0.301093149495203,-0.301588830258871,-0.286106283791456,-0.306143108913007,-0.325869449724965,-0.310895298637045,-0.316422768523939,-0.281017055051016,-0.29332938051961,-0.305407534559926,-0.283290311597965
REACTOME_PHYSIOLOGICAL_FACTORS,0.0728288949819529,0.0729673856604075,-0.124654113582575,-0.140844565127785,0.0134016740584897,-0.0638986601327862,0.0146783888070478,-0.149466652272348,-0.108789635962286,-0.156456341309737,-0.157524897545966,-0.197916221619734,-0.153054656603013
REACTOME_PI_3K_CASCADE_FGFR1,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PI_3K_CASCADE_FGFR2,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PI_3K_CASCADE_FGFR3,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PI_3K_CASCADE_FGFR4,-0.387693846923462,-0.419709854927464,-0.373186593296648,-0.413706853426713,-0.385692846423212,-0.427713856928464,-0.373186593296648,-0.362681340670335,-0.358679339669835,-0.391695847923962,-0.334167083541771,-0.334167083541771,-0.345672836418209
REACTOME_PI_METABOLISM,0.223509102322963,0.2164879844842,0.246958736830621,0.260347778181988,0.198083824240129,0.300939025835055,0.259934699410915,0.198213377722804,0.231794598937171,0.254977997168189,0.222757617403342,0.236838384399045,0.230778604794933
REACTOME_PI3K_AKT_ACTIVATION,0.212106053026513,0.232616308154077,0.317658829414707,0.20360180090045,-0.177588794397199,-0.0370185092546274,0.32016008004002,0.351175587793897,0.133566783391696,0.148574287143572,0.180090045022511,0.346673336668334,0.0115057528764382
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.103790766232263,0.0792611681126998,0.0954995075165126,0.0788073738012721,0.0426454360788413,0.0729674013972417,0.136809538539905,0.114062734983466,0.0767266655133308,0.0661369781296653,0.0882500710696609,0.110303050726143,0.0737782414126997
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.171708199440818,0.134055780941205,0.174232394578244,0.161844648829694,0.15101844220881,0.171544157689616,0.21691348412661,0.183609714627145,0.157502332536628,0.163646254340975,0.163123841176051,0.160299680014633,0.173753264388807
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.171708199440818,0.134055780941205,0.174232394578244,0.161844648829694,0.15101844220881,0.171544157689616,0.21691348412661,0.183609714627145,0.157502332536628,0.163646254340975,0.163123841176051,0.160299680014633,0.173753264388807
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.0694137480627039,0.00157646936852032,0.0828180108759836,0.0663727054782765,0.0107453237925041,0.0188646790503092,0.0571980669132327,0.0757481910704652,0.0418042545479348,0.0783245419340926,0.0803217475390571,0.0651713867239078,0.0983892633003743
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.287958972198642,0.254302515277159,0.296299068415492,0.31342720596851,0.253055193890851,0.323001441651843,0.31213638253502,0.248137701240694,0.345137139082521,0.275090043009066,0.275407796330568,0.259706146765275,0.27377093792254
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.192073738521646,0.13316633556304,0.193287113789495,0.224991160686045,0.126941896946039,0.243078671765877,0.229380566160969,0.123687154071743,0.273338168470258,0.157412756635024,0.157981122837857,0.133781696559342,0.158178126622865
REACTOME_PKR_MEDIATED_SIGNALING,0.0128052244058964,0.115912740230912,-0.0267154571651278,0.123627616964979,0.0588324817787966,0.162355598632711,0.0689695717793329,0.000449344870376038,0.0746559646162185,0.0565246974068502,0.0413488949773443,0.0644991514044216,0.0312585693757477
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,0.161284637453885,0.17790393488603,0.0167108583718746,0.0329183236314458,0.018379975264094,0.121759100260242,0.0211458844563847,0.103546915901685,0.102153895403987,0.162808449379348,0.204323473426159,0.0776606158889437,0.163701813881945
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.173512299606182,0.224236384454753,0.109875349427277,0.138208739241861,0.157925697503882,0.180480281828462,0.1943886634577,0.19797079352547,0.18495131749499,0.219078729204085,0.212258906956443,0.197188950634429,0.174953545442085
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.103103636757691,0.173058893337699,0.0931509725673295,0.124819040844847,0.1592680366471,0.141225627987569,0.2113021721856,0.172178417222018,0.155351663563156,0.170704622612697,0.149160060482534,0.197104899510257,0.103609607922075
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.00140648133229043,0.0920473491965117,-0.0138497919244783,0.022527069575231,0.10422092840129,0.0776467077147354,0.00178693366846782,-0.00756273276682581,-0.000714267075738576,-0.000970918776989065,0.0885479015772477,0.0550981939206407,-0.0378690761730125
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.0970219473407977,0.10368810605059,0.0351536020096522,0.0904034141019106,0.0849284098117399,0.138216263502031,0.139520021571423,0.0571814762587901,0.0922376327799782,0.0425422946142633,0.0373652757683064,0.0511465254679619,0.0192136156239903
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,-0.106288191739832,-0.137351017312563,-0.137801792148872,-0.116993341605988,-0.145507888745294,-0.113353274986159,-0.0917575876293175,-0.121496575955745,-0.112485241366785,-0.136380211911494,-0.130249860124324,-0.124549270202457,-0.138311517603215
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.0728127277264243,0.0218491537420696,0.0603981372878175,0.101017491130455,0.0929028320217263,0.138671332979383,0.138927761636832,0.0252602754907095,0.0953027099259691,0.0345875294169808,0.0438220345983073,0.0341192171236334,0.0327095835291615
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.177122616776062,0.220811100574339,0.212401216045051,0.204135368350261,0.18906682413232,0.171402153399958,0.188686405504739,0.188794978359583,0.184526670919015,0.164962746350265,0.198425695972554,0.21764880756722,0.178711805580867
REACTOME_PLATELET_HOMEOSTASIS,0.25914576828762,0.239389454897438,0.242203754427265,0.237923379333578,0.248699543003749,0.245558493437637,0.280043165867838,0.26095811932885,0.256788799565433,0.224776623794674,0.262144111801062,0.2516020423926,0.229169374616038
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.409204602301151,0.428214107053527,0.187093546773387,0.235617808904452,0.333166583291646,0.28464232116058,0.420210105052526,0.420710355177589,0.376688344172086,0.28464232116058,0.416208104052026,0.369684842421211,0.19959979989995
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,-0.022329159155087,0.103080807379241,0.0503060388688224,0.124031919628965,0.120044493522825,0.0928652866767901,-0.0664179962640592,-0.0390115707011283,0.0882609141503461,0.122224506175756,0.110688184374907,0.116078429755913,0.0688517630989329
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,-0.18230451944507,-0.164662804325436,-0.119457934489969,-0.113511209096302,-0.0984380091436633,-0.120533593312881,-0.209045899550195,-0.173469394186741,-0.185622831117216,-0.143044435466953,-0.140651325666608,-0.143383410310825,-0.135741979413974
REACTOME_POLYMERASE_SWITCHING,-0.181590795397699,-0.0695347673836918,-0.149574787393697,0.0460230115057529,0.00150075037518762,0.00950475237618816,-0.244622311155578,-0.178089044522261,-0.123061530765383,-0.11255627813907,-0.0980490245122561,-0.101050525262631,-0.161580790395198
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,-0.181590795397699,-0.0695347673836918,-0.149574787393697,0.0460230115057529,0.00150075037518762,0.00950475237618816,-0.244622311155578,-0.178089044522261,-0.123061530765383,-0.11255627813907,-0.0980490245122561,-0.101050525262631,-0.161580790395198
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.413227343583038,0.397774920442699,0.434908747138229,0.431871064538093,0.391948875729948,0.408917421718324,0.419527047962114,0.419384549250981,0.410559321326872,0.422953445742046,0.413817076723457,0.434082927497682,0.418843230517779
REACTOME_POSITIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,0.291881934624724,0.245640421838103,0.225309798906067,0.227019196422967,0.197528382338197,0.195374772005592,0.331794086141641,0.321028091564511,0.271517363509861,0.232204298031586,0.251950693492151,0.276098314846946,0.254810800626751
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,-0.0606301829049507,0.0522241431188055,-0.106306614071402,0.090488850213586,0.0598143741157206,0.109540831945825,0.11515927934469,-0.0496488535858594,0.119773229186351,0.0020260845864052,-0.0418021993876456,0.00829150089888127,-0.0944085263606617
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.129607742013375,0.118806722820082,0.070105571080679,0.0419889245194965,-0.0123556103801965,0.00525086200156108,0.131330773401774,0.110234962455491,0.0902197992628181,0.0515991278241158,0.0694324192279629,0.0646043998359242,0.0590633733778902
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.14795040350147,0.189606997734036,0.13633191566326,0.172826815464106,0.173753933133226,0.181871389144013,0.155060246144841,0.136561726254127,0.156506147628208,0.150841651206037,0.157671506347647,0.161532147801442,0.129321031249911
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.0770385192596298,0.293146573286643,0.104052026013007,0.280140070035018,0.315157578789395,0.308654327163582,0.0460230115057529,0.071535767883942,0.195097548774387,0.244622311155578,0.20760380190095,0.236118059029515,0.0650325162581291
REACTOME_POTASSIUM_CHANNELS,-0.0301770048965261,-0.124577947456835,0.00261902435727493,-0.0226470287410754,-0.0754645503015086,-0.0294994275393572,0.0162140707671191,-0.0141903785507858,-0.00619270576165646,-0.0383867481248674,-0.0379216576532163,-0.0590033498424294,0.0233914639551893
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,-0.154677703052895,-0.0503240277519709,-0.112106104962058,-0.0776295699068275,0.125879112262727,-0.0691575372184144,-0.19249034986859,-0.210434380698466,-0.142096286887384,-0.139316520352225,-0.124975343915914,-0.133188837090495,-0.182040973513779
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,0.318659329664832,0.23311655827914,0.28664332166083,0.300150075037519,0.232116058029014,0.260130065032516,0.287643821910955,0.303151575787894,0.306653326663332,0.353176588294147,0.334167083541771,0.279639819909955,0.36568284142071
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,0.270135067533767,0.235617808904452,0.285642821410705,0.28064032016008,0.178089044522261,0.385192596298149,0.246623311655828,0.236618309154577,0.28064032016008,0.258629314657329,0.309154577288644,0.311155577788894,0.291645822911456
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.119925329526533,0.200819513251325,0.145245798748797,0.16427360357721,0.184459280747695,0.152165251774238,0.109262604125896,0.124893892646812,0.142093181805969,0.134902746335857,0.170609293305016,0.156979334341888,0.122542991648787
